Title,Authors,Publication Year,DOI
Cross-enterprise interoperability: Challenges and principles for technical implementation; [Einrichtungsübergreifende Interoperabilität: Herausforderungen und Grundlagen für die technische Umsetzung],Bauer J.; Rohner-Rojas S.; Holderried M.,2020,10.1007/s00117-019-00626-9
Steps towards an healthcare information model based on openEHR,Oliveira D.; Miranda R.; Hak F.; Abreu N.; Leuschner P.; Abelha A.; Machado J.,2021,10.1016/j.procs.2021.04.015
Extending the Fast Healthcare Interoperability Resources (FHIR) with meta resources,Ziminski T.; Demurjian S.; Agresta T.,2021,10.5220/0010546501670176
The German Corona Consensus Dataset (GECCO): a standardized dataset for COVID-19 research in university medicine and beyond,Sass J.; Bartschke A.; Lehne M.; Essenwanger A.; Rinaldi E.; Rudolph S.; Heitmann K.U.; Vehreschild J.J.; von Kalle C.; Thun S.,2020,10.1186/s12911-020-01374-w
A secure protocol for managing and sharing personal healthcare data,Kiourtis A.; Mavrogiorgou A.; Menesidou S.-A.; Gouvas P.; Kyriazis D.,2020,10.3233/SHTI200701
Modeling cancer clinical trials using HL7 FHIR to support downstream applications: A case study with colorectal cancer data,Zong N.; Stone D.J.; Sharma D.K.; Wen A.; Wang C.; Yu Y.; Huang M.; Liu S.; Liu H.; Shi Q.; Jiang G.,2021,10.1016/j.ijmedinf.2020.104308
FHIR Genomics: enabling standardization for precision medicine use cases,Alterovitz G.; Heale B.; Jones J.; Kreda D.; Lin F.; Liu L.; Liu X.; Mandl K.D.; Poloway D.W.; Ramoni R.; Wagner A.; Warner J.L.,2020,10.1038/s41525-020-0115-6
Toward cross-platform electronic health record-driven phenotyping using Clinical Quality Language,Brandt P.S.; Kiefer R.C.; Pacheco J.A.; Adekkanattu P.; Sholle E.T.; Ahmad F.S.; Xu J.; Xu Z.; Ancker J.S.; Wang F.; Luo Y.; Jiang G.; Pathak J.; Rasmussen L.V.,2020,10.1002/lrh2.10233
An interoperable UMLS terminology service using FHIR,Saripalle R.; Sookhak M.; Haghparast M.,2020,10.3390/fi12110199
Safety Improvement for SMART on FHIR Apps with Data Quality by Contract,Stoldt J.-P.; Weber J.H.,2020,10.1109/ICSA-C50368.2020.00041
Design for a modular clinical trial recruitment support system based on FHIR and OMOP,Reinecke I.; Gulden C.; Kümmel M.; Nassirian A.; Blasini R.; Sedlmayr M.,2020,10.3233/SHTI200142
"Medical information-graphs, based on ontologies and FHIR",Kober G.; Paschke A.,2021,
SMART Markers: collecting patient-generated health data as a standardized property of health information technology,Sayeed R.; Gottlieb D.; Mandl K.D.,2020,10.1038/s41746-020-0218-6
A visual approach for analyzing readmissions in intensive care medicine,Scheer J.; Nagel T.; Ganslandt T.,2020,10.1109/VAHC53729.2020.00010
SaECG: A new FHIR Data format revision to enable continuous ECG storage and monitoring,Benhamida A.; Kanas A.; Vincze M.; Papp K.T.; Abbassi M.; Kozlovszky M.,2020,10.1109/CINTI51262.2020.9305828
Composite CDE: Modeling composite relationships between common data elements for representing complex clinical data,Kim H.H.; Park Y.R.; Lee S.; Kim J.H.,2020,10.1186/s12911-020-01168-0
Dysmenorrhea and migration experience: Characteristics associated with menstrual pain in a sample of homeless migrant women housed in emergency housing hotels in France; [Dysménorrhée et expérience migratoire: Caractéristiques associées à la dysménorrhée dans un échantillon de femmes migrantes hébergées à l'hôtel en Île-de-France],Poncet L.; Scodellaro C.; Ringa V.; Margueritte F.; Andro A.,2020,10.3166/DEA-2020-0117
A FHIR-compliant Application for Multi-Site and Multi-Modality Pediatric Scoliosis Patient Rehabilitation,Shi W.; Giuste F.O.; Zhu Y.; Carpenter A.M.; Iwinski H.J.; Hilton C.; Wattenbarger J.M.; Wang M.D.,2021,10.1109/BIBM52615.2021.9669649
Studies in Health Technology and Informatics,,2020,
Concept-Level Model of Integrated Syntax and Semantic Validation for Internet of Medical Things Data,Koren A.; Jurcevic M.,2021,10.1109/ICSC50631.2021.00044
"International Conference on Process Mining, ICPM 2020",,2021,
A preliminary implementation of HL7 FHIR to achieve interoperability in Indonesia's local EHR,Hidayat I.F.; Hermanto B.R.,2020,10.1109/ICT49546.2020.09239534
Interoperable and discrete eHealth Data Exchange between Hospital and Patient,Corici A.A.; Olaf R.; Kraufmann B.; Billig A.; Caumanns J.; Deglmann M.; Walter V.; Rexin J.; Nolte G.,2020,10.1109/ICIN48450.2020.9059335
HealthGate - Microservices integration platform in health domain,Barboza L.D.; Andreão R.V.; Celestrini J.R.; Santos C.A.S.; Pereira R.,2021,10.1117/12.2606251
Process Mining on FHIR - An Open Standards-Based Process Analytics Approach for Healthcare,Helm E.; Krauss O.; Lin A.; Pointner A.; Schuler A.; Küng J.,2021,10.1007/978-3-030-72693-5_26
Cardea: An open automated machine learning framework for electronic health records,Alnegheimish S.; Alrashed N.; Aleissa F.; Althobaiti S.; Liu D.; Alsaleh M.; Veeramachaneni K.,2020,10.1109/DSAA49011.2020.00068
Building health policy enforcement solution based on HL7 FHIR,Koptsevich A.; Ruzicka W.; Shilo V.; Schultz M.P.; Velikii D.,2021,
Integrated displays to improve chronic disease management in ambulatory care: A SMART on FHIR application informed by mixed-methods user testing,Curran R.L.; Kukhareva P.V.; Taft T.; Weir C.R.; Reese T.J.; Nanjo C.; Rodriguez-Loya S.; Martin D.K.; Warner P.B.; Shields D.E.; Flynn M.C.; Boltax J.P.; Kawamoto K.,2020,10.1093/jamia/ocaa099
RENAL FUNCTION PANEL: AN INFORMATION SYSTEM FOR RESULTS TESTS MANAGEMENT AT THE HUILA DEPARTMENT,Cabezas A.C.; Salcedo D.; Henriquez C.,2020,
Put the Shovel Down,Bergmann J.; Fackler J.,2020,10.1097/PCC.0000000000002244
Custom FHIR resources definition of detailed radiation information for dose management systems,Boufahja A.; Nichols S.; Pangon V.,2021,10.5220/0010251104670474
Translating openEHR models to FHIR,Fette G.; Ertl M.; Störk S.,2020,10.3233/SHTI200469
FHIr driven self-management support system for diabetes,Glachs D.; Namli T.; Jung O.; Strohmeier F.; Ploessnig M.; Rodriguez G.,2020,10.3233/SHTI200407
Consent management and workflows for cross-sectoral patient records and teleconsultations; [Consent Management und Workflows für intersektorale Patientenakten und Telekonsile],Bauer J.; Rohner-Rojas S.; Holderried M.,2020,10.1007/s00117-020-00655-9
Lipid Panel Tests: Design And Implementation Of An Information System For Results Recording And Consulting,Cabezas A.C.; Perdomo C.A.C.; López J.R.C.,2020,
Integrating blockchain technology into healthcare,Vyas J.D.; Han M.; Li L.; Pouriyeh S.; He J.S.,2020,10.1145/3374135.3385280
Representing nursing data with fast healthcare interoperability resources early lessons learned with a use case scenario on home-based pressure ulcer care,Kim H.; Eltz A.J.,2020,10.1097/CIN.0000000000000564
CQL4NLP: Development and Integration of FHIR NLP Extensions in Clinical Quality Language for EHR-driven Phenotyping,Wen A.; Rasmussen L.V.; Stone D.; Liu S.; Kiefer R.; Adekkanattu P.; Brandt P.S.; Pacheco J.A.; Luo Y.; Wang F.; Pathak J.; Liu H.; Jiang G.,2021,
The 21st Century cures act: A competitive apps market and the risk of innovation blocking,Gordon W.J.; Mandl K.D.,2020,10.2196/24824
An automated fast healthcare interoperability resources-based 12-lead electrocardiogram mobile alert system for suspected acute coronary syndrome,Hur S.; Lee J.; Kim T.; Choi J.S.; Kang M.; Chang D.K.; Cha W.C.,2020,10.3349/ymj.2020.61.5.416
FHIR analytics - Pragmatic review of recent studies,Huber L.; Honeder T.; Hackl W.O.,2020,10.3233/SHTI200083
A Prototype of the National EHR system for Cyprus,Papaioannou M.; Neocleous A.; Savva P.; Miguel F.; Panayides A.; Antoniou Z.; Neofytou M.; Schiza E.C.; Neokleous K.; Constantinou I.; Panos G.; Pattichis C.S.; Schizas C.N.,2021,10.1109/EMBC46164.2021.9630760
Automatic allergy classification based on russian unstructured medical texts,Lenivtceva I.D.; Kopanitsa G.D.,2021,10.17586/2226-1494-2021-21-3-433-436
Towards a comprehensive and interoperable representation of consent-based data usage permissions in the German medical informatics initiative,Bild R.; Bialke M.; Buckow K.; Ganslandt T.; Ihrig K.; Jahns R.; Merzweiler A.; Roschka S.; Schreiweis B.; Stäubert S.; Zenker S.; Prasser F.,2020,10.1186/s12911-020-01138-6
A Parser to Support the Definition of Access Control Policies and Rules Using Natural Languages,Rosa M.; Barraca J.P.; Zuquete A.; Rocha N.P.,2020,10.1007/s10916-019-1467-2
Integration of Health and Public Transport Data to Enable Decision Support for Seniors to Reduce Risk of Infection with Communicable Diseases,Urbauer P.; Forjan M.,2020,10.1145/3439231.3439236
"Formal modelling of FHIR based, medical data exchange using algebraic petri nets",Bathelt F.; Kümmel M.; Helfer S.; Kamann C.; Sedlmayr M.,2020,10.3233/SHTI200230
FHIR PIT: An open software application for spatiotemporal integration of clinical data and environmental exposures data,Xu H.; Cox S.; Stillwell L.; Pfaff E.; Champion J.; Ahalt S.C.; Fecho K.,2020,10.1186/s12911-020-1056-9
Integrating pharmacogenetic decision support into a clinical information system,Tippenhauer K.; Philips M.; Largiadèr C.R.; Sariyar M.; Bürkle T.,2020,10.3233/SHTI200234
"2021 International Conference on Platform Technology and Service, PlatCon 2021 - Proceedings",,2021,
Integration of NLP2FHIR Representation with Deep Learning Models for EHR Phenotyping: A Pilot Study on Obesity Datasets,Liu S.; Luo Y.; Stone D.; Zong N.; Wen A.; Yu Y.; Rasmussen L.V.; Wang F.; Pathak J.; Liu H.; Jiang G.,2021,
Prototypical clinical trial registry based on fast healthcare interoperability resources (FHIR): Design and implementation study,Gulden C.; Blasini R.; Nassirian A.; Stein A.; Altun F.B.; Kirchner M.; Prokosch H.-U.; Boeker M.,2021,10.2196/20470
A smart mapping editor for standardised data transformation,Ulrich H.; Germer S.; Kock-Schoppenhauer A.-K.; Kern J.; Lablans M.; Ingenerf J.,2020,10.3233/SHTI200354
Extraction of Electronic Health Record Data using Fast Healthcare Interoperability Resources for Automated Breast Cancer Risk Assessment,McGuinness J.E.; Zhang T.M.; Cooper K.; Kelkar A.; Dimond J.; Lorenzi V.; Crew K.D.; Kukafka R.,2021,
Data integration into OMOP CDM for heterogeneous clinical data collections via HL7 FHIR bundles and XSLT,Fischer P.; Stöhr M.R.; Gall H.; Michel-Backofen A.; Majeed R.W.,2020,10.3233/SHTI200138
CAncer PAtients Better Life Experience (CAPABLE) First Proof-of-Concept Demonstration,Parimbelli E.; Gabetta M.; Lanzola G.; Polce F.; Wilk S.; Glasspool D.; Kogan A.; Leizer R.; Gisko V.; Veggiotti N.; Panzarasa S.; de Groot R.; Ottaviano M.; Sacchi L.; Cornet R.; Peleg M.; Quaglini S.,2021,10.1007/978-3-030-77211-6_34
"Enabling scalable AI for Digital Health: Interoperability, consent and ethics support",Milosevic Z.,2021,10.1109/EDOCW52865.2021.00028
Blockchain structures to guarantee logging integrity of a digital platform to support community-dwelling older adults,Rosa M.; Barraca J.P.; Rocha N.P.,2020,10.1007/s10586-020-03084-4
Towards Model-Driven Semantic Interfaces for Electronic Health Records on Multiple Platforms Using Notation3,Van Woensel W.; Abidi S.; Abidi S.S.R.,2021,
Global infectious disease surveillance and case tracking system for COVID-19: Development study,Lee H.-A.; Kung H.-H.; Lee Y.-J.; Chao J.C.-J.; Udayasankaran J.G.; Fan H.-C.; Ng K.-K.; Chang Y.-K.; Kijsanayotin B.; Marcelo A.B.; Hsu C.-Y.,2020,10.2196/20567
AIDEx - An Open-source Platform for Real-Time Forecasting Sepsis and A Case Study on Taking ML Algorithms to Production,Amrollahi F.; Shashikumar S.P.; Kathiravelu P.; Sharma A.; Nemati S.,2020,10.1109/EMBC44109.2020.9175947
The value of domain information models for achieving interoperability,Oemig F.; Blobel B.,2020,10.3233/SHTI200617
A FHIR based architecture of a multiprotocol IoT Home Gateway supporting dynamic plug of new devices within instrumented environments,Zampognaro P.; Paragliola G.; Falanga V.,2021,10.1109/ISCC53001.2021.9631446
Push Button Population Health: The SMART/HL7 FHIR Bulk Data Access Application Programming Interface,Mandl K.D.; Gottlieb D.; Mandel J.C.; Ignatov V.; Sayeed R.; Grieve G.; Jones J.; Ellis A.; Culbertson A.,2020,10.1038/s41746-020-00358-4
Comprehensive analysis of rule formalisms to represent clinical guidelines: Selection criteria and case study on antibiotic clinical guidelines,Iglesias N.; Juarez J.M.; Campos M.,2020,10.1016/j.artmed.2019.101741
Permission-based blockchain with proof of authority for secured healthcare data sharing,Asad N.A.; Elahi M.T.; Hasan A.A.; Yousuf M.A.,2020,10.1109/ICAICT51780.2020.9333488
Generating Physician Standing Orders for Unplanned Care Scenarios using the HL7 FHIR Patient Summaries,Mohammed S.; Fiaidhi J.; Sawyer D.,2021,10.1109/EHB52898.2021.9657715
INFORMATION SYSTEM TO MANAGEMENT COMPREHENSIVE METABOLIC PANEL TESTS IN HOSPITALS OF HUILA - COLOMBIA DEPARTMENT,Cabezas A.C.; Salcedo D.; Avendaño I.,2020,
Constructing co-occurrence network embeddings to assist association extraction for COVID-19 and other coronavirus infectious diseases,Oniani D.; Jiang G.; Liu H.; Shen F.,2020,10.1093/jamia/ocaa117
Telemedicine and health information exchange: An opportunity for integration,Alverson D.C.,2020,10.1007/978-3-030-56917-4_5
An Improvised Model for Securing Cloud-Based E-Healthcare Systems,Kohli R.; Garg A.; Phutela S.; Kumar Y.; Jain S.,2021,10.1007/978-981-15-9897-5_14
Category of allergy identification from free-text medical records for data interoperability,Lenivtceva I.; Kashina M.; Kopanitsa G.,2020,10.3233/SHTI200634
Public health reporting and outbreak response: Synergies with evolving clinical standards for interoperability,Mishra N.K.; Duke J.; Lenert L.; Karki S.,2020,10.1093/jamia/ocaa059
A FHIr-based econsent app for the digital hospital,Weber M.; Griessbach A.; Grossmann R.; Blaser J.,2020,10.3233/SHTI200111
Translating social determinants of health into standardized clinical entities,Watkins M.; Viernes B.; Nguyen V.; Rojas Mezarina L.; Silva Valencia J.; Borbolla D.,2020,10.3233/SHTI200205
OSIRIS: A minimum data set for data sharing and interoperability in oncology,Gúerin J.; Laizet Y.; Le Texier V.; Chanas L.; Rance B.; Koeppel F.; Lion F.; Gourgou S.; Martin A.-L.; Tejeda M.; Toulmonde M.; Cox S.; Hess E.; Rousseau-Tsangaris M.; Jouhet V.; Saintigny P.,2021,10.1200/CCI.20.00094
Implement an international interoperable phr by fhir—a taiwan innovative application,Lee Y.-L.; Lee H.-A.; Hsu C.-Y.; Kung H.-H.; Chiu H.-W.,2021,10.3390/su13010198
Interoperable platform to report polymerase chain reaction SARS-CoV-2 tests from laboratories to the chilean government: Development and implementation study,Guinez-Molinos S.; Andrade J.M.; Negrete A.M.; Vidal S.E.; Rios E.,2021,10.2196/25149
Integrating genomics and clinical data for statistical analysis by using GEnome MINIng (GEMINI) and Fast Healthcare Interoperability Resources (FHIR): System design and implementation,Gruendner J.; Wolf N.; Tögel L.; Haller F.; Prokosch H.-U.; Christoph J.,2020,10.2196/19879
HealtheDataLab - A cloud computing solution for data science and advanced analytics in healthcare with application to predicting multi-center pediatric readmissions,Ehwerhemuepha L.; Gasperino G.; Bischoff N.; Taraman S.; Chang A.; Feaster W.,2020,10.1186/s12911-020-01153-7
Standardized communication using FHIR and SNOMED CT in treatment of diabetic foot syndrome within the project IFOOT,Ludmann D.; Pantazoglou E.; Otten H.,2020,10.3233/SHTI200459
Esource-enabled vs. Traditional clinical trial data collection methods: A site-level economic analysis,Eisenstein E.L.; Garza M.Y.; Rocca M.; Gordon G.S.; Zozus M.,2020,10.3233/SHTI200304
Healthcare Data Management by Using Blockchain Technology,Bittins S.; Kober G.; Margheri A.; Masi M.; Miladi A.; Sassone V.,2021,10.1007/978-981-15-9547-9_1
Integrating a secure and generic mobile app for patient reported outcome acquisition into an EHR infrastructure based on FHIR resources,Ploner N.; Prokosch H.-U.,2020,10.3233/SHTI200310
A Blockchain-based Secured and Privacy-Preserved Personal Healthcare Record Exchange System,Hoang H.D.; Hien D.T.T.; Nhut T.C.; Quyen P.D.T.; Duy P.T.; Pham V.-H.,2021,10.1109/ICMLANT53170.2021.9690542
"ResultsMyWay: combining Fast Healthcare Interoperability Resources (FHIR), Clinical Quality Language (CQL), and informational resources to create a newborn screening application",Watkins M.; Au A.; Vuong T.; Wallis H.; Hart K.; Rohrwasser A.; Eilbeck K.,2021,
Opioid2FHIR: A system for extracting FHIR-compatible opioid prescriptions from clinical text,Wang J.; Mathews W.C.; Pham H.A.; Xu H.; Zhang Y.,2020,10.1109/BIBM49941.2020.9313258
Decentralised provenance for healthcare data,Margheri A.; Masi M.; Miladi A.; Sassone V.; Rosenzweig J.,2020,10.1016/j.ijmedinf.2020.104197
Clinical genomic sequencing reports in electronic health record systems based on international standards: Implementation study,Ryu B.; Shin S.-Y.; Baek R.-M.; Kim J.-W.; Heo E.; Kang I.; Yang J.S.; Yoo S.,2020,10.2196/15040
From Raw Data to FAIR Data: The FAIRification Workflow for Health Research,Sinaci A.A.; Núñez-Benjumea F.J.; Gencturk M.; Jauer M.-L.; Deserno T.; Chronaki C.; Cangioli G.; Cavero-Barca C.; Rodríguez-Pérez J.M.; Pérez-Pérez M.M.; Laleci Erturkmen G.B.; Hernández-Pérez T.; Méndez-Rodríguez E.; Parra-Calderón C.L.,2020,10.1055/s-0040-1713684
Semantic interoperability: The future of healthcare,Burse R.; Bertolotto M.; O’Sullivan D.; McArdle G.,2021,10.1016/B978-0-12-822468-7.00018-3
