"Authors","Author full names","Author(s) ID","Title","Year","DOI","Link"
"Gencturk M.; Teoman A.; Alvarez-Romero C.; Martinez-Garcia A.; Parra-Calderon C.L.; Poblador-Plou B.; Löbe M.; Sinaci A.A.","Gencturk, Mert (53063547700); Teoman, Alper (57209658859); Alvarez-Romero, Celia (57210788267); Martinez-Garcia, Alicia (55937333600); Parra-Calderon, Carlos Luis (24332533000); Poblador-Plou, Beatriz (35622277100); Löbe, Matthias (55938448500); Sinaci, A. Anil (36905158800)","53063547700; 57209658859; 57210788267; 55937333600; 24332533000; 35622277100; 55938448500; 36905158800","End user evaluation of the FAIR4Health data curation tool","2021","10.3233/SHTI210110","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107238632&doi=10.3233%2fSHTI210110&partnerID=40&md5=c993843f8494dfe56bea6da40fd2bb85"
"Barkow L.; Meincke O.; Ulrich H.; Ingenerf J.","Barkow, Linus (57224206676); Meincke, Oliver (57224207373); Ulrich, Hannes (56347799300); Ingenerf, Josef (6603276740)","57224206676; 57224207373; 56347799300; 6603276740","Fit for purpose: Analyzing the German archiving and exchange interface for medical practice management systems","2021","10.3233/SHTI210054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107238237&doi=10.3233%2fSHTI210054&partnerID=40&md5=98e2e7eba5c31d7a4ce80a9d743f11d9"
"Ayaz M.; Pasha M.F.; Alzahrani M.Y.; Budiarto R.; Stiawan D.","Ayaz, Muhammad (57222957928); Pasha, Muhammad F. (9738067600); Alzahrani, Mohammed Y. (56125509600); Budiarto, Rahmat (58131692700); Stiawan, Deris (36449642900)","57222957928; 9738067600; 56125509600; 58131692700; 36449642900","The Fast Health Interoperability Resources (FIHR) Standard: Systematic literature review of implementations, pplications, challenges and opportunities","2021","10.2196/21929","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111650694&doi=10.2196%2f21929&partnerID=40&md5=8d490f190acf7ed804de4c6b496fc559"
"Sass J.; Zabka S.; Essenwanger A.; Schepers J.; Boeker M.; Thun S.","Sass, Julian (57201945716); Zabka, Susanne (57201652423); Essenwanger, Andrea (57193266107); Schepers, Josef (57217126828); Boeker, Martin (24331040500); Thun, Sylvia (26535208000)","57201945716; 57201652423; 57193266107; 57217126828; 24331040500; 26535208000","Fast healthcare interoperability resources (FHIR®) representation of medication data derived from german procedure classification codes (OPS) using identification of medicinal products (IDMP) compliant terminology","2021","10.3233/SHTI210074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107238515&doi=10.3233%2fSHTI210074&partnerID=40&md5=731d093d58080e8b5a8906ecff4dcd03"
"De A.; Huang M.; Feng T.; Yue X.; Yao L.","De, Amrita (57226481124); Huang, Ming (58027236000); Feng, Tinghao (57204921790); Yue, Xiaomeng (57204810794); Yao, Lixia (53868570800)","57226481124; 58027236000; 57204921790; 57204810794; 53868570800","Analyzing patient secure messages using a fast health care interoperability resources (FIHR)-based data model: Development and topic modeling study","2021","10.2196/26770","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111634301&doi=10.2196%2f26770&partnerID=40&md5=176f06e65cd97b41cd6fd79cc758c967"
"Setyawan R.; Hidayanto A.N.; Sensuse D.I.; Kautsarina; Suryono R.R.; Abilowo K.","Setyawan, Rony (57682645500); Hidayanto, Achmad Nizar (57205093001); Sensuse, Dana Indra (53264793000); Kautsarina (56411999700); Suryono, Ryan Randy (57188804735); Abilowo, Krisanto (58062864200)","57682645500; 57205093001; 53264793000; 56411999700; 57188804735; 58062864200","Data Integration and Interoperability Problems of HL7 FHIR Implementation and Potential Solutions: A Systematic Literature Review","2021","10.1109/ICICoS53627.2021.9651762","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129949123&doi=10.1109%2fICICoS53627.2021.9651762&partnerID=40&md5=d75df39d4d1a85395abcc28501ed108e"
"Mlakar I.; Šafran V.; Hari D.; Rojc M.; Alankuş G.; Luna R.P.; Ariöz U.","Mlakar, Izidor (42161784700); Šafran, Valentino (57225938574); Hari, Daniel (57225961486); Rojc, Matej (55885146100); Alankuş, Gazihan (23007530500); Luna, Rafael Pérez (57225936153); Ariöz, Umut (57346478800)","42161784700; 57225938574; 57225961486; 55885146100; 23007530500; 57225936153; 57346478800","Multilingual conversational systems to drive the collection of patient-reported outcomes and integration into clinical workflows","2021","10.3390/sym13071187","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109824989&doi=10.3390%2fsym13071187&partnerID=40&md5=40602260da4a4fe512f7274580ee0b18"
"Shivers J.; Amlung J.; Ratanaprayul N.; Rhodes B.; Biondich P.","Shivers, Jennifer (57222475114); Amlung, Joseph (57209969747); Ratanaprayul, Natschja (57222482518); Rhodes, Bryn (57226707727); Biondich, Paul (7801584073)","57222475114; 57209969747; 57222482518; 57226707727; 7801584073","Enhancing narrative clinical guidance with computer-readable artifacts: Authoring FHIR implementation guides based on WHO recommendations","2021","10.1016/j.jbi.2021.103891","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126755768&doi=10.1016%2fj.jbi.2021.103891&partnerID=40&md5=cca89d908c9305e7a25d43a525e47fad"
"Cheng A.C.; Duda S.N.; Taylor R.; Delacqua F.; Lewis A.A.; Bosler T.; Johnson K.B.; Harris P.A.","Cheng, A.C. (57195465115); Duda, S.N. (15847711300); Taylor, R. (57198562366); Delacqua, F. (57209011535); Lewis, A.A. (59391087600); Bosler, T. (57210739759); Johnson, K.B. (8744561900); Harris, P.A. (7403636133)","57195465115; 15847711300; 57198562366; 57209011535; 59391087600; 57210739759; 8744561900; 7403636133","REDCap on FHIR: Clinical Data Interoperability Services","2021","10.1016/j.jbi.2021.103871","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111074808&doi=10.1016%2fj.jbi.2021.103871&partnerID=40&md5=6c00a1e0acec30b9381f25ec83a9eb18"
"Oeppert L.; Hartz T.; Wehner K.; Schrader T.; Meier J.","Oeppert, Luise (57936011700); Hartz, Tobias (35224741300); Wehner, Kathrin (57338285700); Schrader, Thomas (57936694400); Meier, Jens (58146645700)","57936011700; 35224741300; 57338285700; 57936694400; 58146645700","FHIR data model for data exchange between cancer registries and IQTIG; [FHIR-Datenmodell zur Übermittlung von Tumordaten zwischen Krebsregistern und IQTIG]","2021","10.3205/mibe000231","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140321078&doi=10.3205%2fmibe000231&partnerID=40&md5=2f49af68b222b40d0a387655696d39b1"
"Lazarova E.; Mora S.; Rubartelli P.; Vitale A.C.; Pareto L.; Maggi N.; Ruggiero C.; Giacomini M.","Lazarova, Elena (57209202738); Mora, Sara (57209199653); Rubartelli, Paolo (6701836030); Vitale, Alessandro Cosolito (57289263500); Pareto, Luisa (57224206988); Maggi, Norbert (36724971000); Ruggiero, Carmelina (35561242000); Giacomini, Mauro (55208666200)","57209202738; 57209199653; 6701836030; 57289263500; 57224206988; 36724971000; 35561242000; 55208666200","Integrating an electronic health record system into a regional health information system: An HL7 FHIR architecture","2021","10.3233/SHTI210357","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107238143&doi=10.3233%2fSHTI210357&partnerID=40&md5=96779d58a5bd8e15db05725f1cbc2237"
"Sassi S.; Chbeir R.","Sassi, Salma (56644311800); Chbeir, Richard (14044674000)","56644311800; 14044674000","The connected electronic health record: A semantic-enabled, flexible, and unified electronic health record","2021","10.1016/B978-0-12-822468-7.00008-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127699205&doi=10.1016%2fB978-0-12-822468-7.00008-0&partnerID=40&md5=357de4da8e59141651f944189a6079fe"
"Yoon H.-J.","Yoon, Hyung-Jin (58033309800)","58033309800","Medical big data for smart healthcare","2021","10.14701/ahbps.BP-SY-3-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116240016&doi=10.14701%2fahbps.BP-SY-3-2&partnerID=40&md5=b223b3b1a0f1426dcd48876137099c66"
"Beutter C.N.L.; Ross J.; Werner P.; Vladimirova D.; Martens U.M.; Fegeler C.","Beutter, Chantal N.L. (57224206340); Ross, Jan (57224206458); Werner, Patrick (57224206314); Vladimirova, Dilyana (57224206402); Martens, Uwe M. (7004449120); Fegeler, Christian (55844173900)","57224206340; 57224206458; 57224206314; 57224206402; 7004449120; 55844173900","Quality of life as an indicator for care delivery in clinical oncology Using FHIR","2021","10.3233/SHTI210058","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107238703&doi=10.3233%2fSHTI210058&partnerID=40&md5=13ac70ca142a5a0f840e53cfdc912424"
"Sfat R.; Marin I.; Goga N.; Popa R.; Darla I.C.; Marian C.V.","Sfat, Razvan (57271239800); Marin, Iuliana (56572307200); Goga, Nicolae (8727472200); Popa, Ramona (57195510250); Darla, Ion Cristian (57272070300); Marian, Constantin Viorel (55583183100)","57271239800; 56572307200; 8727472200; 57195510250; 57272070300; 55583183100","Conceptualization of an Intelligent HL7 Application based on Questionnaire Generation and Editing","2021","10.1109/BlackSeaCom52164.2021.9527847","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115726565&doi=10.1109%2fBlackSeaCom52164.2021.9527847&partnerID=40&md5=a3a82fed9e7409a7f6e2bcd9c3447618"
"Mishra N.; Duke J.; Karki S.; Choi M.; Riley M.; Ilatovskiy A.V.; Gorges M.; Lenert L.","Mishra, Ninad (23497643800); Duke, Jon (34879630600); Karki, Saugat (57218265186); Choi, Myung (57210808770); Riley, Michael (57210796876); Ilatovskiy, Andrey V. (57503609900); Gorges, Marla (57226745416); Lenert, Leslie (7006182095)","23497643800; 34879630600; 57218265186; 57210808770; 57210796876; 57503609900; 57226745416; 7006182095","A modified public health automated case event reporting platform for enhancing electronic laboratory reports with clinical data: Design and implementation study","2021","10.2196/26388","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112546203&doi=10.2196%2f26388&partnerID=40&md5=ca655a7e24fc9881067ced94f9782808"
"Sloane E.B.; Cooper T.; Silva R.","Sloane, Elliot B. (7004155797); Cooper, Todd (57195758197); Silva, Ricardo (35589316200)","7004155797; 57195758197; 35589316200","MDIRA: IEEE, IHE, and FHIR Clinical Device and Information Technology Interoperability Standards, bridging Home to Hospital to 'Hospital-in-Home'","2021","10.1109/SoutheastCon45413.2021.9401934","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105022396&doi=10.1109%2fSoutheastCon45413.2021.9401934&partnerID=40&md5=f5201a47caff8eb8c3917230618f720f"
"Wettstein R.; Hund H.; Fegeler C.; Heinze O.","Wettstein, Reto (57217593795); Hund, Hauke (56649268200); Fegeler, Christian (55844173900); Heinze, Oliver (35224825600)","57217593795; 56649268200; 55844173900; 35224825600","Data sharing in distributed architectures concept and implementation in HiGHmed","2021","10.3233/SHTI210548","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116373505&doi=10.3233%2fSHTI210548&partnerID=40&md5=fa1076ed8ef0bafa123da7c9c0e2411b"
"Thayer J.G.; Ferro D.F.; Miller J.M.; Karavite D.; Grundmeier R.W.; Utidjian L.; Zorc J.J.","Thayer, Jeritt G. (57208133720); Ferro, Daria F. (57203507714); Miller, Jeffrey M. (56037176800); Karavite, Dean (57189505791); Grundmeier, Robert W. (16834717900); Utidjian, Levon (57039053700); Zorc, Joseph J. (6603771760)","57208133720; 57203507714; 56037176800; 57189505791; 16834717900; 57039053700; 6603771760","Human-centered development of an electronic health record-embedded, interactive information visualization in the emergency department using fast healthcare interoperability resources","2021","10.1093/jamia/ocab016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112125437&doi=10.1093%2fjamia%2focab016&partnerID=40&md5=ea65d232114012854ddc6a7556123da3"
"Poncet L.; Panjo H.; Ringa V.; Andro A.","Poncet, Lorraine (57210579871); Panjo, Henri (44561477700); Ringa, Virginie (6701542492); Andro, Armelle (8853145500)","57210579871; 44561477700; 6701542492; 8853145500","Do vulnerable groups access prevention services? Cervical cancer screening and HIV testing among homeless migrant women in the Paris metropolitan area","2021","10.1371/journal.pone.0255900","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112778183&doi=10.1371%2fjournal.pone.0255900&partnerID=40&md5=17617efdbe0f3991c9b35d14e6c93115"
"Salant E.; Anderson M.; Trojaniello D.","Salant, Eliot (6603252075); Anderson, Maya (57194528572); Trojaniello, Diana (56289257900)","6603252075; 57194528572; 56289257900","Secure store for FHIR resources with Parquet encryption","2021","10.1145/3456727.3463835","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108428570&doi=10.1145%2f3456727.3463835&partnerID=40&md5=ef5c76cea2f42fff5e43c4c7aebffc99"
"Rinaldi E.; Saas J.; Thun S.","Rinaldi, Eugenia (57526648900); Saas, Julian (57224206750); Thun, Sylvia (26535208000)","57526648900; 57224206750; 26535208000","Use of LOINC and SNOMED CT with FHIR for microbiology data","2021","10.3233/SHTI210064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107238411&doi=10.3233%2fSHTI210064&partnerID=40&md5=c262aa07918630e2d59fb5ab38d8e43a"
"Happel R.; Larionov P.; Schanze T.","Happel, Rene (57386497900); Larionov, Pavel (57562659100); Schanze, Thomas (57212936729)","57386497900; 57562659100; 57212936729","On the development of a FHIR-compliant backend for processing HTTP requests and APIbased management of healthcare documents","2021","10.1515/cdbme-2021-2034","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121817300&doi=10.1515%2fcdbme-2021-2034&partnerID=40&md5=1c950e949351fe2c5544c7e3f89c7022"
"Marzocchi B.","Marzocchi, Badder (57214987417)","57214987417","CMS MTD Barrel Timing Layer: Precision Timing at the HL-LHC","2021","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129404675&partnerID=40&md5=74ad7abf8463d8e51873998303e42818"
"Ulrich H.; Behrend P.; Wiedekopf J.; Drenkhahn C.; Kock-Schoppenhauer A.-K.; Ingenerf J.","Ulrich, Hannes (56347799300); Behrend, Paul (57284891400); Wiedekopf, Joshua (57224206347); Drenkhahn, Cora (57210795019); Kock-Schoppenhauer, Ann-Kristin (57194129811); Ingenerf, Josef (6603276740)","56347799300; 57284891400; 57224206347; 57210795019; 57194129811; 6603276740","Hands on the medical informatics initiative core data set - Lessons learned from converting the MIMIC-IV","2021","10.3233/SHTI210549","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116373631&doi=10.3233%2fSHTI210549&partnerID=40&md5=14f977895f8157f89e4b0f0775dc3305"
"Karhade A.V.; Schwab J.H.; Del Fiol G.; Kawamoto K.","Karhade, Aditya V. (57160350100); Schwab, Joseph H. (23482524500); Del Fiol, Guilherme (7801426540); Kawamoto, Kensaku (8370215600)","57160350100; 23482524500; 7801426540; 8370215600","SMART on FHIR in spine: integrating clinical prediction models into electronic health records for precision medicine at the point of care","2021","10.1016/j.spinee.2020.06.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088111753&doi=10.1016%2fj.spinee.2020.06.014&partnerID=40&md5=c23966790b668a8eb22fd329421cd41f"
"Scalia P.; Ahmad F.; Schubbe D.; Forcino R.; Durand M.-A.; Barr P.J.; Elwyn G.","Scalia, Peter (57194382416); Ahmad, Farhan (57223260780); Schubbe, Danielle (57203834875); Forcino, Rachel (57160058100); Durand, Marie-Anne (23481729100); Barr, Paul James (37070370000); Elwyn, Glyn (7005871842)","57194382416; 57223260780; 57203834875; 57160058100; 23481729100; 37070370000; 7005871842","Integrating option grid patient decision aids in the epic electronic health record: Case study at 5 health systems","2021","10.2196/22766","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105402740&doi=10.2196%2f22766&partnerID=40&md5=700e7b2451df15b168b2a052c88c718e"
"Ghezzi A.","Ghezzi, A. (15063819200)","15063819200","Precision Timing with LYSO:Ce Crystals and SiPM Sensors in the CMS MTD Barrel Timing Layer","2021","10.1109/NSS/MIC44867.2021.9875613","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139115782&doi=10.1109%2fNSS%2fMIC44867.2021.9875613&partnerID=40&md5=f1adcf7fe41f1559fae6746d473b6f27"
"Deppenwiese N.; Delpy P.; Lambarki M.; Lablans M.","Deppenwiese, Noemi (57210802383); Delpy, Pierre (57284017600); Lambarki, Mohamed (57212803093); Lablans, Martin (35183303600)","57210802383; 57284017600; 57212803093; 35183303600","ADT2FHIR a tool for converting ADT/GEKID oncology data to HL7 FHIR resources","2021","10.3233/SHTI210547","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116342285&doi=10.3233%2fSHTI210547&partnerID=40&md5=eee35e67c87b595b809d3ef1745cccc0"
"Staemmler M.","Staemmler, Martin (36939780800)","36939780800","Identifcation of FHIR usage patterns in IHE profiles","2021","10.3233/SHTI210176","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107238260&doi=10.3233%2fSHTI210176&partnerID=40&md5=d017cc83a5794b718e3870938a9383c5"
"Stoldt J.-P.; Weber J.H.","Stoldt, Jean-Philippe (57205719593); Weber, Jens H. (35761701000)","57205719593; 35761701000","Provenance-based Trust Model for Assessing Data Quality during Clinical Decision Making","2021","10.1109/SEH52539.2021.00012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114411521&doi=10.1109%2fSEH52539.2021.00012&partnerID=40&md5=99c9a2c223035a3fea84a9cf304ae7a8"
"Lenert L.A.; Ilatovskiy A.V.; Agnew J.; Rudisill P.; Jacobs J.; Weatherston D.; Deans K.R., Jr.","Lenert, Leslie A (7006182095); Ilatovskiy, Andrey V (57503609900); Agnew, James (57223621835); Rudisill, Patricia (57226716202); Jacobs, Jeff (57223592503); Weatherston, Duncan (57223635165); Deans, Kenneth R (57223611991)","7006182095; 57503609900; 57223621835; 57226716202; 57223592503; 57223635165; 57223611991","Automated production of research data marts from a canonical fast healthcare interoperability resource data repository: Applications to COVID-19 research","2021","10.1093/jamia/ocab108","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112405676&doi=10.1093%2fjamia%2focab108&partnerID=40&md5=61a40ca565a89b1ae22ddc7ca73e5a89"
"Schleyer T.; Williams L.; Gottlieb J.; Weaver C.; Saysana M.; Azar J.; Sadowski J.; Frederick C.; Hui S.; Kara A.; Ruppert L.; Zappone S.; Bushey M.; Grout R.; Embi P.J.","Schleyer, Titus (55793336900); Williams, Linda (35381051000); Gottlieb, Jonathan (57224966401); Weaver, Christopher (7201646425); Saysana, Michele (54986292500); Azar, Jose (18533482100); Sadowski, Josh (57209829521); Frederick, Chris (57224984281); Hui, Siu (7202831850); Kara, Areeba (55660687600); Ruppert, Laura (58821838800); Zappone, Sarah (57224983172); Bushey, Michael (56884378800); Grout, Randall (57210685080); Embi, Peter J. (14061844500)","55793336900; 35381051000; 57224966401; 7201646425; 54986292500; 18533482100; 57209829521; 57224984281; 7202831850; 55660687600; 58821838800; 57224983172; 56884378800; 57210685080; 14061844500","The Indiana Learning Health System Initiative: Early experience developing a collaborative, regional learning health system","2021","10.1002/lrh2.10281","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108805890&doi=10.1002%2flrh2.10281&partnerID=40&md5=c58bca66e206f271b3024d13c846adea"
