PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"40104375","Establishing core data elements for colorectal cancer and mapping to FHIR resources: Towards interoperable Iranian health information systems","Nopour R, Nasiri S, Ahmadi M, Shirkhoda M.","J Educ Health Promot. 2025 Jan 31;14:13. doi: 10.4103/jehp.jehp_1834_23. eCollection 2025.","Nopour R","J Educ Health Promot","2025","2025/03/19","PMC11913200","","10.4103/jehp.jehp_1834_23"
"34383669","A Modified Public Health Automated Case Event Reporting Platform for Enhancing Electronic Laboratory Reports With Clinical Data: Design and Implementation Study","Mishra N, Duke J, Karki S, Choi M, Riley M, Ilatovskiy AV, Gorges M, Lenert L.","J Med Internet Res. 2021 Aug 11;23(8):e26388. doi: 10.2196/26388.","Mishra N","J Med Internet Res","2021","2021/08/12","PMC8387889","","10.2196/26388"
"38411999","Integration of Patient-Reported Outcome Data Collected Via Web Applications and Mobile Apps Into a Nation-Wide COVID-19 Research Platform Using Fast Healthcare Interoperability Resources: Development Study","Oehm JB, Riepenhausen SL, Storck M, Dugas M, Pryss R, Varghese J.","J Med Internet Res. 2024 Feb 27;26:e47846. doi: 10.2196/47846.","Oehm JB","J Med Internet Res","2024","2024/02/27","PMC10933715","","10.2196/47846"
"38737141","Phenotype execution and modeling architecture to support disease surveillance and real-world evidence studies: English sentinel network evaluation","Jamie G, Elson W, Kar D, Wimalaratna R, Hoang U, Meza-Torres B, Forbes A, Hinton W, Anand S, Ferreira F, Byford R, Ordonez-Mena J, Agrawal U, de Lusignan S.","JAMIA Open. 2024 May 10;7(2):ooae034. doi: 10.1093/jamiaopen/ooae034. eCollection 2024 Jul.","Jamie G","JAMIA Open","2024","2024/05/13","PMC11087727","","10.1093/jamiaopen/ooae034"
"39234704","A Pipeline for the Usage of the Core Data Set of the Medical Informatics Initiative for Process Mining - A Technical Case Report","Heidemeyer H, Auhagen L, Majeed RW, Pegoraro M, Bienzeisler J, Peeva V, Beyel H, Röhrig R, van der Aalst WMP, Puladi B.","Stud Health Technol Inform. 2024 Aug 30;317:30-39. doi: 10.3233/SHTI240835.","Heidemeyer H","Stud Health Technol Inform","2024","2024/09/05","","","10.3233/SHTI240835"
"39234707","The Concept of a Versatile Computing Tool Chain for Utilizing the Core Data Set of the Medical Informatics Initiative in the INTERPOLAR Project","Stäubert S, Strübing A, Schmidt F, Yahiaoui-Doktor M, Reusche M, Meineke F, Neumann D, Loeffler M.","Stud Health Technol Inform. 2024 Aug 30;317:59-66. doi: 10.3233/SHTI240838.","Stäubert S","Stud Health Technol Inform","2024","2024/09/05","","","10.3233/SHTI240838"
"39042420","Uncovering Harmonization Potential in Health Care Data Through Iterative Refinement of Fast Healthcare Interoperability Resources Profiles Based on Retrospective Discrepancy Analysis: Case Study","Rosenau L, Behrend P, Wiedekopf J, Gruendner J, Ingenerf J.","JMIR Med Inform. 2024 Jul 23;12:e57005. doi: 10.2196/57005.","Rosenau L","JMIR Med Inform","2024","2024/07/23","PMC11303887","","10.2196/57005"
"31721815","Correction: KETOS: Clinical decision support and machine learning as a service - A training and deployment platform based on Docker, OMOP-CDM, and FHIR Web Services","Gruendner J, Schwachhofer T, Sippl P, Wolf N, Erpenbeck M, Gulden C, Kapsner LA, Zierk J, Mate S, Stürzl M, Croner R, Prokosch HU, Toddenroth D.","PLoS One. 2019 Nov 13;14(11):e0225442. doi: 10.1371/journal.pone.0225442. eCollection 2019.","Gruendner J","PLoS One","2019","2019/11/14","PMC6853310","","10.1371/journal.pone.0225442"
"36777058","OpenPharma Blockchain on FHIR: An Interoperable Solution for Read-Only Health Records Exchange through Blockchain and Biometrics","Carter G, Chevellereau B, Shahriar H, Sneha S.","Blockchain Healthc Today. 2020 Jun 12;3. doi: 10.30953/bhty.v3.120. eCollection 2020.","Carter G","Blockchain Healthc Today","2020","2023/02/13","PMC9907413","","10.30953/bhty.v3.120"
"38815188","Extracting Electronic Health Record Neuroblastoma Treatment Data With High Fidelity Using the REDCap Clinical Data Interoperability Services Module","Furner B, Cheng A, Desai AV, Benedetti DJ, Friedman DL, Wyatt KD, Watkins M, Volchenboum SL, Cohn SL.","JCO Clin Cancer Inform. 2024 May;8:e2400009. doi: 10.1200/CCI.24.00009.","Furner B","JCO Clin Cancer Inform","2024","2024/05/30","PMC11371086","","10.1200/CCI.24.00009"
"30108685","FHIRChain: Applying Blockchain to Securely and Scalably Share Clinical Data","Zhang P, White J, Schmidt DC, Lenz G, Rosenbloom ST.","Comput Struct Biotechnol J. 2018 Jul 29;16:267-278. doi: 10.1016/j.csbj.2018.07.004. eCollection 2018.","Zhang P","Comput Struct Biotechnol J","2018","2018/08/16","PMC6082774","","10.1016/j.csbj.2018.07.004"
"27577363","Metadata Repository for Improved Data Sharing and Reuse Based on HL7 FHIR","Ulrich H, Kock AK, Duhm-Harbeck P, Habermann JK, Ingenerf J.","Stud Health Technol Inform. 2016;228:162-6.","Ulrich H","Stud Health Technol Inform","2016","2016/09/01","","",""
"39040857","Data quality and timeliness analysis for post-vaccination adverse event cases reported through healthcare data exchange to FDA BEST pilot platform","Deady M, Duncan R, Jones LD, Sang A, Goodness B, Pandey A, Cho S, Forshee RA, Anderson SA, Ezzeldin H.","Front Public Health. 2024 Jul 8;12:1379973. doi: 10.3389/fpubh.2024.1379973. eCollection 2024.","Deady M","Front Public Health","2024","2024/07/23","PMC11260708","","10.3389/fpubh.2024.1379973"
"33349259","The German Corona Consensus Dataset (GECCO): a standardized dataset for COVID-19 research in university medicine and beyond","Sass J, Bartschke A, Lehne M, Essenwanger A, Rinaldi E, Rudolph S, Heitmann KU, Vehreschild JJ, von Kalle C, Thun S.","BMC Med Inform Decis Mak. 2020 Dec 21;20(1):341. doi: 10.1186/s12911-020-01374-w.","Sass J","BMC Med Inform Decis Mak","2020","2020/12/22","PMC7751265","","10.1186/s12911-020-01374-w"
"29503752","Comparison and Analysis of ISO/IEEE 11073, IHE PCD-01, and HL7 FHIR Messages for Personal Health Devices","Lee S, Do H.","Healthc Inform Res. 2018 Jan;24(1):46-52. doi: 10.4258/hir.2018.24.1.46. Epub 2018 Jan 31.","Lee S","Healthc Inform Res","2018","2018/03/06","PMC5820086","","10.4258/hir.2018.24.1.46"
"39185338","Getting ready for the European Health Data Space (EHDS): IDERHA's plan to align with the latest EHDS requirements for the secondary use of health data","Hussein R, Balaur I, Burmann A, Ćwiek-Kupczyńska H, Gadiya Y, Ghosh S, Jayathissa P, Katsch F, Kremer A, Lähteenmäki J, Meng Z, Morasek K, C Rancourt R, Satagopam V, Sauermann S, Scheider S, Stamm T, Muehlendyck C, Gribbon P.","Open Res Eur. 2024 Jul 30;4:160. doi: 10.12688/openreseurope.18179.1. eCollection 2024.","Hussein R","Open Res Eur","2024","2024/08/26","PMC11342032","","10.12688/openreseurope.18179.1"
"30942710","Investigation of Content Overlap in Proprietary Medical Mappings","Lenivtseva Y, Kopanitsa G.","Stud Health Technol Inform. 2019;258:41-45.","Lenivtseva Y","Stud Health Technol Inform","2019","2019/04/04","","",""
"31438296","Evaluation of the Fast Healthcare Interoperability Resources (FHIR) Standard for Representation of Knowledge Bases Encoded in the Arden Syntax","Jenders RA.","Stud Health Technol Inform. 2019 Aug 21;264:1692-1693. doi: 10.3233/SHTI190600.","Jenders RA","Stud Health Technol Inform","2019","2019/08/24","","","10.3233/SHTI190600"
"29888091","Prototype of a Standards-Based EHR and Genetic Test Reporting Tool Coupled with HL7-Compliant Infobuttons","Crump JK, Del Fiol G, Williams MS, Freimuth RR.","AMIA Jt Summits Transl Sci Proc. 2018 May 18;2017:330-339. eCollection 2018.","Crump JK","AMIA Jt Summits Transl Sci Proc","2018","2018/06/12","PMC5961781","",""
"28508780","Challenges and Approaches to Make Multidisciplinary Team Meetings Interoperable - The KIMBo Project","Krauss O, Holzer K, Schuler A, Egelkraut R, Franz B.","Stud Health Technol Inform. 2017;236:63-69.","Krauss O","Stud Health Technol Inform","2017","2017/05/17","","",""
"29025144","Synthea: An approach, method, and software mechanism for generating synthetic patients and the synthetic electronic health care record","Walonoski J, Kramer M, Nichols J, Quina A, Moesel C, Hall D, Duffett C, Dube K, Gallagher T, McLachlan S.","J Am Med Inform Assoc. 2018 Mar 1;25(3):230-238. doi: 10.1093/jamia/ocx079.","Walonoski J","J Am Med Inform Assoc","2018","2017/10/13","PMC7651916","","10.1093/jamia/ocx079"
"31013678","Meaningful Integration of Data from Heterogeneous Health Services and Home Environment Based on Ontology","Peng C, Goswami P.","Sensors (Basel). 2019 Apr 12;19(8):1747. doi: 10.3390/s19081747.","Peng C","Sensors (Basel)","2019","2019/04/25","PMC6515291","","10.3390/s19081747"
"40001156","Correction: FHIR PIT: a geospatial and spatiotemporal data integration pipeline to support subject-level clinical research","Fecho K, Garcia JJ, Yi H, Roupe G, Krishnamurthy A.","BMC Med Inform Decis Mak. 2025 Feb 25;25(1):102. doi: 10.1186/s12911-025-02940-w.","Fecho K","BMC Med Inform Decis Mak","2025","2025/02/26","PMC11863691","","10.1186/s12911-025-02940-w"
"30942766","mHealth4Afrika: Supporting Standards Based Integration of Medical Sensor Data","Baskaya M, Yuksel M, Laleci Erturkmen GB, Cunningham M, Cunningham P.","Stud Health Technol Inform. 2019;258:259-260.","Baskaya M","Stud Health Technol Inform","2019","2019/04/04","","",""
"31156121","Microservice Architecture to Provide Medical Data Management for Decision Support","Kopanitsa G.","Stud Health Technol Inform. 2019;261:230-235.","Kopanitsa G","Stud Health Technol Inform","2019","2019/06/04","","",""
"39504475","Trending in the right direction: critical access hospitals increased adoption of advanced electronic health record functions from 2018 to 2023","Apathy NC, Holmgren AJ, Nong P, Adler-Milstein J, Everson J.","J Am Med Inform Assoc. 2025 Jan 1;32(1):71-78. doi: 10.1093/jamia/ocae267.","Apathy NC","J Am Med Inform Assoc","2025","2024/11/06","PMC11648721","","10.1093/jamia/ocae267"
"39395532","Family history and cancer risk study (FOREST): A clinical trial assessing electronic patient-directed family history input for identifying patients at risk of hereditary cancer","Mittendorf KF, Bland HT, Andujar J, Celaya-Cobbs N, Edwards C, Gerhart M, Hooker G, Hubert M, Jones SH, Marshall DR, Myers RA, Pratap S, Rosenbloom ST, Sadeghpour A, Wu RR, Orlando LA, Wiesner GL.","Contemp Clin Trials. 2025 Jan;148:107714. doi: 10.1016/j.cct.2024.107714. Epub 2024 Oct 10.","Mittendorf KF","Contemp Clin Trials","2025","2024/10/12","","","10.1016/j.cct.2024.107714"
"29026458","Safe Opioid Prescription: A SMART on FHIR Approach to Clinical Decision Support","Sinha S, Jensen M, Mullin S, Elkin PL.","Online J Public Health Inform. 2017 Sep 8;9(2):e193. doi: 10.5210/ojphi.v9i2.8034. eCollection 2017.","Sinha S","Online J Public Health Inform","2017","2017/10/14","PMC5630280","","10.5210/ojphi.v9i2.8034"
"39176764","Telemedicine Alert API Engine System for Vital Signs","Brieux HFM, Rosa F, Masud JHB.","Stud Health Technol Inform. 2024 Aug 22;316:414-415. doi: 10.3233/SHTI240435.","Brieux HFM","Stud Health Technol Inform","2024","2024/08/23","","","10.3233/SHTI240435"
"39176823","A Concept for Integrating AI-Based Support Systems into Clinical Practice","Hoffmann K, Gebler R, Grummt S, Peng Y, Reinecke I, Wolfien M, Sedlmayr M.","Stud Health Technol Inform. 2024 Aug 22;316:643-644. doi: 10.3233/SHTI240495.","Hoffmann K","Stud Health Technol Inform","2024","2024/08/23","","","10.3233/SHTI240495"
"39934816","Harmonizing patient-centric requirements for secure digital health services in heterogeneous settings","Assom L, Karunaratne T, Larsson A.","BMC Health Serv Res. 2025 Feb 11;25(1):235. doi: 10.1186/s12913-024-11978-x.","Assom L","BMC Health Serv Res","2025","2025/02/11","PMC11816567","","10.1186/s12913-024-11978-x"
"38028340","ResearchMatch on FHIR: Development and evaluation of a recruitment registry and electronic health record system interface for volunteer profile completion","Cheng AC, Dunkel L, Byrne LM, Tischbein M, Burts D, Hamilton J, Phillips K, Embry B, Tan J, Olson E, Harris PA.","J Clin Transl Sci. 2023 Oct 13;7(1):e222. doi: 10.1017/cts.2023.654. eCollection 2023.","Cheng AC","J Clin Transl Sci","2023","2023/11/29","PMC10643912","","10.1017/cts.2023.654"
"35673195","G-Lens: Using HL7 FHIR International Patient Summary to Highlight Key Information in Medication Leaflets","Moen A, Chronaki C.","Stud Health Technol Inform. 2022 Jun 6;290:1040-1041. doi: 10.3233/SHTI220257.","Moen A","Stud Health Technol Inform","2022","2022/06/08","","","10.3233/SHTI220257"
"38753022","[Interoperability Working Group: core dataset and information systems for data integration and data exchange in the Medical Informatics Initiative]","Ammon D, Kurscheidt M, Buckow K, Kirsten T, Löbe M, Meineke F, Prasser F, Saß J, Sax U, Stäubert S, Thun S, Wettstein R, Wiedekopf JP, Wodke JAH, Boeker M, Ganslandt T.","Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz. 2024 Jun;67(6):656-667. doi: 10.1007/s00103-024-03888-4. Epub 2024 May 16.","Ammon D","Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz","2024","2024/05/16","PMC11166738","","10.1007/s00103-024-03888-4"
"31993507","SMART Markers: collecting patient-generated health data as a standardized property of health information technology","Sayeed R, Gottlieb D, Mandl KD.","NPJ Digit Med. 2020 Jan 23;3:9. doi: 10.1038/s41746-020-0218-6. eCollection 2020.","Sayeed R","NPJ Digit Med","2020","2020/01/30","PMC6978521","","10.1038/s41746-020-0218-6"
"34652454","[Current developments in healthcare information technology : Impact on structured reporting]","Christlein D, Kast J, Baumhauer M.","Radiologe. 2021 Nov;61(11):986-994. doi: 10.1007/s00117-021-00924-1. Epub 2021 Oct 15.","Christlein D","Radiologe","2021","2021/10/15","PMC8517570","","10.1007/s00117-021-00924-1"
"39382578","Enhancing the Functionalities of Personal Health Record Systems: Empirical Study Based on the HL7 Personal Health Record System Functional Model Release 1","Cao T, Chen Z, Nakayama M.","JMIR Med Inform. 2024 Oct 9;12:e56735. doi: 10.2196/56735.","Cao T","JMIR Med Inform","2024","2024/10/09","PMC11481820","","10.2196/56735"
"31077222","A mobile health monitoring-and-treatment system based on integration of the SSN sensor ontology and the HL7 FHIR standard","El-Sappagh S, Ali F, Hendawi A, Jang JH, Kwak KS.","BMC Med Inform Decis Mak. 2019 May 10;19(1):97. doi: 10.1186/s12911-019-0806-z.","El-Sappagh S","BMC Med Inform Decis Mak","2019","2019/05/12","PMC6511155","","10.1186/s12911-019-0806-z"
"34425626","The Pipeline for Standardizing Russian Unstructured Allergy Anamnesis Using FHIR AllergyIntolerance Resource","Lenivtceva ID, Kopanitsa G.","Methods Inf Med. 2021 Sep;60(3-04):95-103. doi: 10.1055/s-0041-1733945. Epub 2021 Aug 23.","Lenivtceva ID","Methods Inf Med","2021","2021/08/23","","","10.1055/s-0041-1733945"
"37697859","Mettertron - Bridging Metadata Repositories and Terminology Servers","Schladetzky J, Kock-Schoppenhauer AK, Drenkhahn C, Ingenerf J, Wiedekopf J.","Stud Health Technol Inform. 2023 Sep 12;307:243-248. doi: 10.3233/SHTI230721.","Schladetzky J","Stud Health Technol Inform","2023","2023/09/12","","","10.3233/SHTI230721"
"33087594","The Value of Domain Information Models for Achieving Interoperability","Oemig F, Blobel B.","Stud Health Technol Inform. 2020 Sep 4;273:75-82. doi: 10.3233/SHTI200617.","Oemig F","Stud Health Technol Inform","2020","2020/10/22","","","10.3233/SHTI200617"
"32570624","FHIR Driven Self-Management Support System for Diabetes","Glachs D, Namli T, Jung O, Strohmeier F, Ploessnig M, Rodriguez G.","Stud Health Technol Inform. 2020 Jun 16;270:1291-1292. doi: 10.3233/SHTI200407.","Glachs D","Stud Health Technol Inform","2020","2020/06/24","","","10.3233/SHTI200407"
"32570457","Integrating Pharmacogenetic Decision Support into a Clinical Information System","Tippenhauer K, Philips M, Largiadèr CR, Sariyar M, Bürkle T.","Stud Health Technol Inform. 2020 Jun 16;270:618-622. doi: 10.3233/SHTI200234.","Tippenhauer K","Stud Health Technol Inform","2020","2020/06/24","","","10.3233/SHTI200234"
"38128123","CODA: an open-source platform for federated analysis and machine learning on distributed healthcare data","Mullie L, Afilalo J, Archambault P, Bouchakri R, Brown K, Buckeridge DL, Cavayas YA, Turgeon AF, Martineau D, Lamontagne F, Lebrasseur M, Lemieux R, Li J, Sauthier M, St-Onge P, Tang A, Witteman W, Chassé M.","J Am Med Inform Assoc. 2024 Feb 16;31(3):651-665. doi: 10.1093/jamia/ocad235.","Mullie L","J Am Med Inform Assoc","2024","2023/12/21","PMC10873779","","10.1093/jamia/ocad235"
"33486066","Making science computable: Developing code systems for statistics, study design, and risk of bias","Alper BS, Dehnbostel J, Afzal M, Subbian V, Soares A, Kunnamo I, Shahin K, McClure RC; COVID-19 Knowledge Accelerator (COKA) Initiative.","J Biomed Inform. 2021 Mar;115:103685. doi: 10.1016/j.jbi.2021.103685. Epub 2021 Jan 21.","Alper BS","J Biomed Inform","2021","2021/01/24","PMC9387176","","10.1016/j.jbi.2021.103685"
"31290396","Design and Prestudy Assessment of a Dashboard for Presenting Self-Collected Health Data of Patients With Diabetes to Clinicians: Iterative Approach and Qualitative Case Study","Giordanengo A, Årsand E, Woldaregay AZ, Bradway M, Grottland A, Hartvigsen G, Granja C, Torsvik T, Hansen AH.","JMIR Diabetes. 2019 Jul 9;4(3):e14002. doi: 10.2196/14002.","Giordanengo A","JMIR Diabetes","2019","2019/07/11","PMC6647758","","10.2196/14002"
