"Authors","Author full names","Author(s) ID","Title","Year","DOI","Link"
"Zhang R.; Chow C.; Hui L.C.K.","Zhang, Ruoqing (57193956197); Chow, Chiling (57202421161); Hui, Lucas C.K. (8905728300)","57193956197; 57202421161; 8905728300","Crypt-EHRServer: Protecting confidentiality with attribute-based encryption and encrypted query processing","2017","10.1109/ISPAN-FCST-ISCC.2017.56","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048304028&doi=10.1109%2fISPAN-FCST-ISCC.2017.56&partnerID=40&md5=5d5f60be401583a6af6e7ebcf86a7c07"
"","","","Balisage Series on Markup Technologies","2017","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049643664&partnerID=40&md5=4a7a6d8b243efcf1a6c2b809016bb7c3"
"Saalfeld B.; Tute E.; Wolf K.-H.; Marschollek M.","Saalfeld, Birgit (55538677000); Tute, Erik (56107495100); Wolf, Klaus-Hendrik (34977939900); Marschollek, Michael (22734965900)","55538677000; 56107495100; 34977939900; 22734965900","Introducing a Method for Transformation of Paper-Based Research Data into Concept-Based Representation with openEHR","2017","10.3233/978-1-61499-753-5-151","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018829241&doi=10.3233%2f978-1-61499-753-5-151&partnerID=40&md5=cfb9e89c415f911f4994bcc8be1bd17e"
"Sundvall E.; Wei-Kleiner F.; Freire S.M.; Lambrix P.","Sundvall, Erik (6505976243); Wei-Kleiner, Fang (35265450000); Freire, Sergio M. (56343946400); Lambrix, Patrick (6603284353)","6505976243; 35265450000; 56343946400; 6603284353","Querying Archetype-Based Electronic Health Records Using Hadoop and Dewey Encoding of openEHR Models","2017","10.3233/978-1-61499-753-5-406","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018805591&doi=10.3233%2f978-1-61499-753-5-406&partnerID=40&md5=8b45456de2bf10ee757fb5cd1a768867"
"Marco-Ruiz L.; Maldonado J.A.; Karlsen R.; Bellika J.G.","Marco-Ruiz, Luis (56347504900); Maldonado, J. Alberto (7102839727); Karlsen, Randi (7006442939); Bellika, Johan G. (8598934500)","56347504900; 7102839727; 7006442939; 8598934500","Multidisciplinary Modelling of Symptoms and Signs with Archetypes and SNOMED-CT for Clinical Decision Support","2015","10.3233/978-1-61499-512-8-125","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937436794&doi=10.3233%2f978-1-61499-512-8-125&partnerID=40&md5=22e1d9d6509823ff33bb56fbd8d60cb2"
"Kropf S.; Chalopin C.; Lindner D.; Denecke K.","Kropf, Stefan (57023515900); Chalopin, Claire (6506500642); Lindner, Dirk (7103011600); Denecke, Kerstin (24331428400)","57023515900; 6506500642; 7103011600; 24331428400","Domain modeling and application development of an archetype- and XML-based EHRS: Practical Experiences and Lessons Learnt","2017","10.4338/ACI-2017-01-RA-0009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042141243&doi=10.4338%2fACI-2017-01-RA-0009&partnerID=40&md5=608ad406f8a24e547862e93fd08ec0cf"
"De Magalhaães J.C.M.; Cruz Correia R.J.","De Magalhaães, João Carlos Menezes (56770075200); Cruz Correia, Ricardo João (8849507000)","56770075200; 8849507000","Modulation of existent obstetrics EHRs to the openEHR specification","2015","10.5220/0005220804390445","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938877215&doi=10.5220%2f0005220804390445&partnerID=40&md5=addb1dd863d0423e3b4d33bdb52c864b"
"Kopanitsa G.","Kopanitsa, Georgy (55326019500)","55326019500","Integration of hospital information and clinical decision support systems to enable the reuse of electronic health record data","2017","10.3414/ME16-01-0057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019911923&doi=10.3414%2fME16-01-0057&partnerID=40&md5=695b934aed3f9f91f471bd273833de0a"
"Pazos Gutiérrez P.","Pazos Gutiérrez, Pablo (57023978100)","57023978100","Towards the Implementation of an openEHR-based Open Source EHR Platform (a vision paper)","2015","10.3233/978-1-61499-564-7-45","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952033310&doi=10.3233%2f978-1-61499-564-7-45&partnerID=40&md5=f428502513fce03b149ac91214a25e55"
"Piho G.; Tepandi J.; Thompson D.; Woerner A.; Parman M.","Piho, Gunnar (36497203700); Tepandi, Jaak (6507654726); Thompson, Douglas (56666455000); Woerner, Andreas (57052748300); Parman, Marko (36497304700)","36497203700; 6507654726; 56666455000; 57052748300; 36497304700","Business archetypes and archetype patterns from the HL7 RIM and openEHR RM perspectives: Towards interoperability and evolution of healthcare models and software systems","2015","10.1016/j.procs.2015.08.384","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954128142&doi=10.1016%2fj.procs.2015.08.384&partnerID=40&md5=8d954d4af269c447ad6b20dcffec662e"
"Lasorsa I.; Ajcevic M.; D'Antrassi P.; Carlini G.; Accardo A.; Marceglia S.","Lasorsa, I. (35117684800); Ajcevic, M. (55647508100); D'Antrassi, P. (57190868826); Carlini, G. (57190871938); Accardo, A. (6603688769); Marceglia, S. (22035883100)","35117684800; 55647508100; 57190868826; 57190871938; 6603688769; 22035883100","Promoting health for chronic conditions: A novel approach that integrates clinical and personal decision support","2016","10.1109/MIPRO.2016.7522220","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983591853&doi=10.1109%2fMIPRO.2016.7522220&partnerID=40&md5=8548fe51cadfaa5b7a32c17020c6d6b3"
"Papez V.; Denaxas S.; Hemingway H.","Papez, Vaclav (57157123300); Denaxas, Spiros (54902667300); Hemingway, Harry (7004642497)","57157123300; 54902667300; 7004642497","Evaluating OpenEHR for Storing Computable Representations of Electronic Health Record Phenotyping Algorithms","2017","10.1109/CBMS.2017.73","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040316549&doi=10.1109%2fCBMS.2017.73&partnerID=40&md5=2de35dc900ebf601d8dbe19800f73d13"
"","","","Procedia Computer Science","2018","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045624903&partnerID=40&md5=0808bb5f1d85d14c75dcb816add0c901"
"Teodoro D.; Sundvall E.; Junior M.J.; Ruch P.; Freire S.M.","Teodoro, Douglas (35270547800); Sundvall, Erik (6505976243); Junior, Mario João (57200147968); Ruch, Patrick (57201506313); Freire, Sergio Miranda (56343946400)","35270547800; 6505976243; 57200147968; 57201506313; 56343946400","ORBDA: An openEHR benchmark dataset for performance assessment of electronic health record servers","2018","10.1371/journal.pone.0190028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039974376&doi=10.1371%2fjournal.pone.0190028&partnerID=40&md5=779f9c42c94ada37332c748d3bc0091b"
"Timbi-Sisalima C.; Rodas E.B.; Salamea J.C.; Sacoto H.; Monje-Ortega D.; Robles-Bykbaev V.","Timbi-Sisalima, Cristian (56713016500); Rodas, Edgar B. (6602901278); Salamea, Juan C. (36180307700); Sacoto, Hernán (57024213100); Monje-Ortega, Diana (57024134900); Robles-Bykbaev, Vladimir (55014465700)","56713016500; 6602901278; 36180307700; 57024213100; 57024134900; 55014465700","An Intelligent Ecosystem for Providing Support in Prehospital Trauma Care in Cuenca, Ecuador","2015","10.3233/978-1-61499-564-7-329","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951994900&doi=10.3233%2f978-1-61499-564-7-329&partnerID=40&md5=7b1c82c51d27dbf131a2dbe3e0789f53"
"Wang L.; Min L.; Wang R.; Lu X.; Duan H.","Wang, Li (55858646600); Min, Lingtong (56501474400); Wang, Rui (56942601900); Lu, Xudong (55687460600); Duan, Huilong (7102630467)","55858646600; 56501474400; 56942601900; 55687460600; 7102630467","Archetype relational mapping - A practical openEHR persistence solution","2015","10.1186/s12911-015-0212-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946214962&doi=10.1186%2fs12911-015-0212-0&partnerID=40&md5=bc2daa6da949b35e16d5ae813e70c071"
"Min L.; Wang L.; Lu X.; Duan H.","Min, Lingtong (56501474400); Wang, Li (55858646600); Lu, Xudong (55687460600); Duan, Huilong (7102630467)","56501474400; 55858646600; 55687460600; 7102630467","Case Study: Applying OpenEHR Archetypes to a Clinical Data Repository in a Chinese Hospital","2015","10.3233/978-1-61499-564-7-207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952035723&doi=10.3233%2f978-1-61499-564-7-207&partnerID=40&md5=8c4a42c6c465120a6b4bb5759afe6c11"
"Rodríguez J.M.; Barca C.C.; Puddu P.E.; Gialelis J.; Chondros P.; Karadimas D.; Keene K.; Verlinden J.-M.","Rodríguez, Juan Mario (57199093038); Barca, Carlos Cavero (55249817200); Puddu, Paolo Emilio (7101784080); Gialelis, John (8374256000); Chondros, Petros (58582557400); Karadimas, Dimitris (14632128100); Keene, Kevin (55977938200); Verlinden, Jan-Marc (56035339600)","57199093038; 55249817200; 7101784080; 8374256000; 58582557400; 14632128100; 55977938200; 56035339600","Archetype-based solution to tele-monitor patients with chronic diseases","2014","10.1007/978-3-319-00846-2_316","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891295404&doi=10.1007%2f978-3-319-00846-2_316&partnerID=40&md5=c0963b4bf5761f5eb4b51befdd883292"
"Tao C.; Jiang G.; Oniki T.A.; Freimuth R.R.; Zhu Q.; Sharma D.; Pathak J.; Huff S.M.; Chute C.G.","Tao, Cui (8245410000); Jiang, Guoqian (55486706700); Oniki, Thomas A. (7004907721); Freimuth, Robert R. (6603368370); Zhu, Qian (35520461100); Sharma, Deepak (55315729600); Pathak, Jyotishman (8843296000); Huff, Stanley M. (7005508146); Chute, Christopher G. (7006581202)","8245410000; 55486706700; 7004907721; 6603368370; 35520461100; 55315729600; 8843296000; 7005508146; 7006581202","A semantic-web oriented representation of the clinical element model for secondary use of electronic health records data","2013","10.1136/amiajnl-2012-001326","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879925234&doi=10.1136%2famiajnl-2012-001326&partnerID=40&md5=edaefac2543d7eeadb1ba85027b4a88d"
"Christensen B.; Ellingsen G.","Christensen, Bente (36833475700); Ellingsen, Gunnar (6603056674)","36833475700; 6603056674","User-controlled standardisation of health care practices","2014","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905837142&partnerID=40&md5=4e6b2183443398f9857f8c7b984dbf9a"
"De Moraes J.L.C.; De Souza W.L.; Pires L.F.; Do Prado A.F.","De Moraes, João Luís Cardoso (53981404800); De Souza, Wanderley Lopes (35598774000); Pires, Luís Ferreira (7006556572); Do Prado, Antonio Francisco (6701777695)","53981404800; 35598774000; 7006556572; 6701777695","Towards a reusable architecture for message exchange in pervasive healthcare","2013","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887696078&partnerID=40&md5=9dc6237b3739c88706350407b49c16eb"
"","","","CIKM 2011 Glasgow: MIXHS'11 - Proceedings of the 1st International Workshop on Managing Interoperability and Complexity in Health Systems","2011","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83255163227&partnerID=40&md5=35ce32bab3c690d4173439d00eaef0cc"
"Stan O.; Sauciuc D.; Miclea L.","Stan, O. (55998341100); Sauciuc, D. (24829674600); Miclea, L. (6508329176)","55998341100; 24829674600; 6508329176","Electronic healthcare record according to general clinical observation file","2012","10.1109/AQTR.2012.6237763","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865029406&doi=10.1109%2fAQTR.2012.6237763&partnerID=40&md5=e71000c8fe4a6b45f3ece7cb5fda2780"
"Gomes A.T.A.; Ziviani A.; Correa B.S.P.M.; Teixeira I.M.; Moreira V.M.","Gomes, Antônio Tadeu A. (57198596951); Ziviani, Artur (55890915400); Correa, Bruno S.P.M. (25654707100); Teixeira, Iuri M. (57198167717); Moreira, Vinícius M. (55052930000)","57198596951; 55890915400; 25654707100; 57198167717; 55052930000","SPLiCE: A Software Product Line for healthCarE","2012","10.1145/2110363.2110447","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857752491&doi=10.1145%2f2110363.2110447&partnerID=40&md5=d59dda47700f8ebf74deeda346c26b02"
"Mutiara A.B.; Muslim A.; Oswari T.; Asrita R.","Mutiara, A.B. (53863823400); Muslim, A. (55986880400); Oswari, T. (55988518500); Asrita, R. (55987328200)","53863823400; 55986880400; 55988518500; 55987328200","A model of OpenEHR-based electronic medical record in Indonesia","2013","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891710740&partnerID=40&md5=f70c10c1c977cf7af7936fedef2baba4"
"Teixeira I.M.; Braga R.M.; Gomes A.T.A.","Teixeira, Iuri M. (57198167717); Braga, Regina M. (7006111233); Gomes, Antônio Tadeu A. (57198596951)","57198167717; 7006111233; 57198596951","Using MDD to the automatic synthesis of graphical user interfaces for health information systems","2014","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906064651&partnerID=40&md5=4867b173f16ef5013a864d1e9c165793"
"Bacelar-Silva G.M.; Sousa-Santos R.F.; Cruz-Correia R.J.","Bacelar-Silva, Gustavo M. (49862702700); Sousa-Santos, Ricardo Filipe (55059439900); Cruz-Correia, Ricardo J. (8849507000)","49862702700; 55059439900; 8849507000","Creating openEHR content to different moments of care: Obstetrics emergency scenario","2013","10.1109/CBMS.2013.6627816","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889067463&doi=10.1109%2fCBMS.2013.6627816&partnerID=40&md5=f9bedd57fc71e1b181ad1bd5afee1a0c"
"Macia I.","Macia, Isela (57506950900)","57506950900","Towards a semantic interoperability environment","2014","10.1109/HealthCom.2014.7001900","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921753409&doi=10.1109%2fHealthCom.2014.7001900&partnerID=40&md5=1543ca29800a91072faf3064035390fe"
"Martínez-Costa C.; Schulz S.","Martínez-Costa, C. (24399477800); Schulz, S. (57189519350)","24399477800; 57189519350","Ontology content patterns as bridge for the semantic representation of clinical information","2014","10.4338/ACI-2014-04-RA-0031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905260813&doi=10.4338%2fACI-2014-04-RA-0031&partnerID=40&md5=3b433797b4d2750e47ef7eb2d3cc2511"
"Chen R.; Valladares C.; Corbal I.; Anani N.; Koch S.","Chen, Rong (56937364500); Valladares, Carlos (56044036100); Corbal, Iago (56043051500); Anani, Nadim (55560618000); Koch, Sabine (56975881200)","56937364500; 56044036100; 56043051500; 55560618000; 56975881200","Early experiences from a guideline-based computerized clinical decision support for stroke prevention in atrial fibrillation","2013","10.3233/978-1-61499-289-9-244","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894311423&doi=10.3233%2f978-1-61499-289-9-244&partnerID=40&md5=25d0e4e0c509b9ef8147db4ee1b737e9"
"Bruland P.; Dugas M.","Bruland, Philipp (55256345300); Dugas, Martin (55550317000)","55256345300; 55550317000","Transformations between CDISC ODM and openEHR Archetypes","2014","10.3233/978-1-61499-432-9-1225","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951999729&doi=10.3233%2f978-1-61499-432-9-1225&partnerID=40&md5=5503dc7822754c786ed26f4f1c20e547"
"Khan W.A.; Hussain M.; Afzal M.; Amin M.B.; Saleem M.A.; Lee S.","Khan, Wajahat Ali (54784481300); Hussain, Maqbool (35213389000); Afzal, Muhammad (7102789390); Amin, Muhammad Bilal (55204650200); Saleem, Muhammad Aamir (55431410000); Lee, Sungyoung (8956579500)","54784481300; 35213389000; 7102789390; 55204650200; 55431410000; 8956579500","Personalized-detailed clinical model for data interoperability among clinical standards","2013","10.1089/tmj.2012.0189","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899778383&doi=10.1089%2ftmj.2012.0189&partnerID=40&md5=49724da5c5ca9c4016593afc7b4c4177"
"Anani N.; Chen R.; Prazeres Moreira T.; Koch S.","Anani, Nadim (55560618000); Chen, Rong (56937364500); Prazeres Moreira, Tiago (15739741100); Koch, Sabine (56975881200)","55560618000; 56937364500; 15739741100; 56975881200","Retrospective checking of compliance with practice guidelines for acute stroke care: A novel experiment using openEHR's Guideline Definition Language","2014","10.1186/1472-6947-14-39","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902536045&doi=10.1186%2f1472-6947-14-39&partnerID=40&md5=89718013476be64470ee044d513a36db"
"Oštir M.; Purkart M.; Štih A.; Prinčič B.; Orel A.","Oštir, Majda (55562183800); Purkart, Marinka (55560793500); Štih, Anita (55561787200); Prinčič, Biljana (55560413200); Orel, Andrej (7003568128)","55562183800; 55560793500; 55561787200; 55560413200; 7003568128","Electronic nursing documentation in a paediatrics hospital: Impact on quality of care by using OpenEHR, IHE and HL7","2012","10.3233/978-1-61499-101-4-1070","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872557524&doi=10.3233%2f978-1-61499-101-4-1070&partnerID=40&md5=f0e39f53b4b421f9982a1249a56fba06"
"Meizoso García M.; Iglesias Allones J.L.; Martínez Hernández D.; Taboada Iglesias M.J.","Meizoso García, María (55070889100); Iglesias Allones, José Luis (38061041500); Martínez Hernández, Diego (57189227171); Taboada Iglesias, María Jesús (7006962156)","55070889100; 38061041500; 57189227171; 7006962156","Semantic similarity-based alignment between clinical archetypes and SNOMED CT: An application to observations","2012","10.1016/j.ijmedinf.2012.02.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863783935&doi=10.1016%2fj.ijmedinf.2012.02.007&partnerID=40&md5=48e74449da1cbd1e84284da9a1811d95"
"Dentler K.; Ten Teije A.; Cornet R.; De Keizer N.","Dentler, Kathrin (55055264500); Ten Teije, Annette (6602326818); Cornet, Ronald (57201825238); De Keizer, Nicolette (35557831100)","55055264500; 6602326818; 57201825238; 35557831100","Semantic integration of patient data and quality indicators based on openEHR archetypes","2013","10.1007/978-3-642-36438-9_6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893749861&doi=10.1007%2f978-3-642-36438-9_6&partnerID=40&md5=b77bafaa82c23fb8424e27a57726314b"
"Parashar H.J.; Sachdeva S.; Batra S.","Parashar, Hem Jyotsana (55636557700); Sachdeva, Shelly (35956861000); Batra, Shivani (55637568100)","55636557700; 35956861000; 55637568100","Enhancing access to standardized clinical application for mobile interfaces","2013","10.1007/978-3-642-37134-9_17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875680166&doi=10.1007%2f978-3-642-37134-9_17&partnerID=40&md5=8f134205e3e9ca955eac8df3a0696ca3"
